participant_id,player_alive,group_avg_contribution,player_contribution,round_number,gender,age,treatment
278,1,5.2,0,4,M,27,PGG1000
279,1,5.2,6,4,F,41,PGG1000
280,1,5.2,10,4,F,24,PGG1000
281,1,5.2,6,4,M,25,PGG1000
282,1,5.2,6,4,F,28,PGG1000
283,1,5.2,6,4,F,48,PGG1000
284,1,5.2,10,4,M,20,PGG1000
285,1,5.2,0,4,M,44,PGG1000
286,1,5.2,6,4,M,22,PGG1000
287,1,5.2,6,4,F,21,PGG1000
288,1,5.2,6,4,F,20,PGG1000
289,1,5.2,0,4,F,23,PGG1000
290,1,5.2,0,4,M,21,PGG1000
291,1,5.2,0,4,M,32,PGG1000
292,1,5.2,10,4,M,48,PGG1000
293,1,5.2,10,4,M,41,PGG1000
294,1,5.2,6,4,M,36,PGG1000
295,1,5.2,2,4,F,21,PGG1000
296,1,5.2,6,4,F,41,PGG1000
297,1,5.2,10,4,M,27,PGG1000
298,1,5.2,0,4,M,21,PGG1000
299,1,5.2,6,4,F,23,PGG1000
300,1,5.2,10,4,F,36,PGG1000
301,1,5.2,8,4,F,44,PGG1000
302,1,5.2,6,4,F,51,PGG1000
303,1,5.2,10,4,M,30,PGG1000
304,1,5.2,0,4,M,23,PGG1000
305,1,5.2,8,4,M,42,PGG1000
306,1,5.2,6,4,F,26,PGG1000
307,1,5.2,0,4,M,24,PGG1000
308,1,5.2,6,4,F,22,PGG1000
309,1,5.2,0,4,F,30,PGG1000
310,1,5.2,6,4,M,43,PGG1000
311,1,5.2,10,4,F,51,PGG1000
312,1,5.2,4,4,F,25,PGG1000
313,1,5.2,6,4,M,31,PGG1000
314,1,5.2,6,4,M,27,PGG1000
315,1,5.2,4,4,M,22,PGG1000
316,1,5.2,4,4,M,24,PGG1000
317,1,5.2,0,4,M,22,PGG1000
318,1,5.2,6,4,F,32,PGG1000
319,1,5.2,6,4,M,46,PGG1000
320,1,5.2,0,4,M,23,PGG1000
321,1,5.2,10,4,M,27,PGG1000
322,1,5.2,10,4,M,36,PGG1000
323,1,5.2,6,4,F,26,PGG1000
324,1,5.2,8,4,F,35,PGG1000
325,0,5.2,0,4,M,33,PGG1000
326,1,5.2,6,4,M,33,PGG1000
327,1,5.2,4,4,M,47,PGG1000
328,1,5.2,4,4,F,36,PGG1000
329,1,5.2,6,4,F,35,PGG1000
330,1,5.2,4,4,F,23,PGG1000
331,1,5.2,8,4,F,28,PGG1000
332,1,5.2,6,4,M,41,PGG1000
333,1,5.2,6,4,F,42,PGG1000
334,1,5.2,4,4,F,25,PGG1000
335,1,5.2,6,4,F,46,PGG1000
336,1,5.2,4,4,F,39,PGG1000
337,1,5.2,0,4,F,23,PGG1000
338,1,5.2,6,4,F,46,PGG1000
339,1,5.2,8,4,F,38,PGG1000
340,1,5.2,4,4,F,28,PGG1000
341,1,5.2,4,4,F,38,PGG1000
342,1,5.2,0,4,F,28,PGG1000
343,1,5.2,8,4,M,46,PGG1000
344,1,5.2,2,4,M,33,PGG1000
345,1,5.2,10,4,F,29,PGG1000
346,1,5.2,6,4,F,24,PGG1000
347,1,5.2,10,4,M,29,PGG1000
348,0,5.2,0,4,M,21,PGG1000
349,1,5.2,6,4,M,24,PGG1000
350,1,5.2,10,4,F,49,PGG1000
351,1,5.2,10,4,M,49,PGG1000
352,1,5.2,0,4,F,36,PGG1000
353,1,5.2,10,4,M,33,PGG1000
354,1,5.2,4,4,F,20,PGG1000
355,1,5.2,4,4,F,23,PGG1000
356,1,5.2,10,4,M,20,PGG1000
357,1,5.2,8,4,F,28,PGG1000
358,1,5.2,8,4,M,50,PGG1000
359,1,5.2,10,4,M,46,PGG1000
360,1,5.2,4,4,M,26,PGG1000
361,1,5.2,0,4,M,21,PGG1000
362,1,5.2,6,4,F,24,PGG1000
363,1,5.2,8,4,M,19,PGG1000
364,1,5.2,4,4,F,32,PGG1000
365,1,5.2,2,4,F,43,PGG1000
366,1,5.2,2,4,F,48,PGG1000
367,1,5.2,6,4,F,49,PGG1000
368,1,5.2,6,4,F,40,PGG1000
369,1,5.2,6,4,F,30,PGG1000
370,1,5.2,10,4,M,24,PGG1000
371,0,5.2,0,4,M,52,PGG1000
372,1,5.2,4,4,F,34,PGG1000
373,1,5.2,6,4,M,23,PGG1000
374,1,5.2,2,4,F,27,PGG1000
375,1,5.2,6,4,F,19,PGG1000
376,1,5.2,4,4,M,29,PGG1000
377,1,5.2,0,4,M,22,PGG1000
378,1,5.2,0,4,M,24,PGG1000
379,1,5.2,0,4,M,21,PGG1000
380,1,5.2,10,4,M,60,PGG1000
381,1,5.2,6,4,F,41,PGG1000
382,1,5.2,4,4,F,26,PGG1000
383,1,5.2,0,4,M,31,PGG1000
384,1,5.2,10,4,F,44,PGG1000
385,1,5.2,4,4,F,24,PGG1000
386,1,5.2,0,4,M,33,PGG1000
387,1,5.2,0,4,F,19,PGG1000
388,1,5.2,6,4,F,22,PGG1000
389,1,5.2,6,4,F,22,PGG1000
390,1,5.2,0,4,F,23,PGG1000
391,1,5.2,8,4,M,23,PGG1000
392,1,5.2,6,4,M,27,PGG1000
393,0,5.2,0,4,M,59,PGG1000
394,1,5.2,0,4,F,25,PGG1000
395,1,5.2,10,4,F,52,PGG1000
396,1,5.2,2,4,F,40,PGG1000
397,1,5.2,10,4,M,34,PGG1000
398,1,5.2,2,4,F,24,PGG1000
399,1,5.2,6,4,F,23,PGG1000
400,0,5.2,0,4,F,22,PGG1000
401,0,5.2,0,4,F,29,PGG1000
402,1,5.2,6,4,F,48,PGG1000
403,1,5.2,6,4,F,28,PGG1000
404,1,5.2,2,4,M,21,PGG1000
405,1,5.2,10,4,#N/A,#N/A,PGG1000
406,1,5.2,8,4,F,27,PGG1000
407,1,5.2,6,4,F,43,PGG1000
408,1,5.2,6,4,F,30,PGG1000
409,1,5.2,0,4,M,32,PGG1000
410,1,5.2,6,4,F,52,PGG1000
411,1,5.2,6,4,F,23,PGG1000
412,1,5.2,2,4,F,23,PGG1000
413,0,5.2,0,4,M,23,PGG1000
414,1,5.2,10,4,M,25,PGG1000
415,1,5.2,4,4,M,29,PGG1000
416,1,5.2,6,4,F,26,PGG1000
417,1,5.2,4,4,F,46,PGG1000
418,1,5.2,8,4,F,37,PGG1000
419,1,5.2,0,4,F,22,PGG1000
420,1,5.2,4,4,F,30,PGG1000
421,1,5.2,2,4,M,39,PGG1000
422,1,5.2,8,4,F,44,PGG1000
423,1,5.2,10,4,F,26,PGG1000
424,1,5.2,8,4,M,20,PGG1000
425,1,5.2,4,4,M,21,PGG1000
426,1,5.2,2,4,F,23,PGG1000
427,1,5.2,6,4,F,21,PGG1000
428,1,5.2,6,4,F,23,PGG1000
429,1,5.2,2,4,F,19,PGG1000
430,1,5.2,8,4,F,42,PGG1000
431,1,5.2,0,4,M,26,PGG1000
432,1,5.2,8,4,F,35,PGG1000
433,1,5.2,2,4,F,43,PGG1000
434,1,5.2,0,4,F,22,PGG1000
435,1,5.2,4,4,F,34,PGG1000
436,1,5.2,8,4,F,21,PGG1000
437,1,5.2,2,4,F,29,PGG1000
438,1,5.2,10,4,M,30,PGG1000
439,1,5.2,10,4,F,47,PGG1000
440,1,5.2,0,4,M,21,PGG1000
441,1,5.2,10,4,M,23,PGG1000
442,1,5.2,4,4,M,20,PGG1000
443,1,5.2,8,4,F,52,PGG1000
444,1,5.2,8,4,F,24,PGG1000
445,1,5.2,2,4,F,23,PGG1000
446,1,5.2,4,4,M,23,PGG1000
447,1,5.2,0,4,M,22,PGG1000
448,1,5.2,4,4,F,26,PGG1000
449,1,5.2,2,4,M,20,PGG1000
450,1,5.2,2,4,F,23,PGG1000
451,0,5.2,0,4,M,41,PGG1000
452,1,5.2,8,4,M,35,PGG1000
453,1,5.2,10,4,M,21,PGG1000
454,1,5.2,8,4,M,21,PGG1000
455,1,5.2,6,4,M,32,PGG1000
456,1,5.2,8,4,M,20,PGG1000
457,1,5.2,2,4,F,26,PGG1000
458,1,5.2,6,4,F,25,PGG1000
459,1,5.2,4,4,M,24,PGG1000
460,1,5.2,8,4,M,27,PGG1000
461,1,5.2,8,4,F,20,PGG1000
462,1,5.2,4,4,M,52,PGG1000
463,1,5.2,8,4,M,31,PGG1000
464,1,5.2,7,4,F,23,PGG1000
465,0,5.2,0,4,F,22,PGG1000
466,1,5.2,4,4,M,22,PGG1000
467,1,5.2,6,4,F,49,PGG1000
468,1,5.2,6,4,F,32,PGG1000
469,1,5.2,6,4,F,26,PGG1000
470,1,5.2,8,4,F,31,PGG1000
471,1,5.2,10,4,M,34,PGG1000
472,1,5.2,6,4,F,29,PGG1000
473,1,5.2,6,4,F,44,PGG1000
474,1,5.2,6,4,F,36,PGG1000
475,1,5.2,0,4,F,25,PGG1000
476,1,5.2,10,4,M,41,PGG1000
477,0,5.2,0,4,F,24,PGG1000
478,1,5.2,0,4,F,25,PGG1000
479,1,5.2,8,4,F,20,PGG1000
480,1,5.2,6,4,M,46,PGG1000
481,0,5.2,0,4,M,24,PGG1000
482,1,5.2,4,4,F,23,PGG1000
483,1,5.2,10,4,F,29,PGG1000
484,1,5.2,10,4,F,26,PGG1000
485,1,5.2,6,4,F,27,PGG1000
486,1,5.2,6,4,F,26,PGG1000
487,1,5.2,6,4,F,58,PGG1000
488,1,5.2,0,4,F,20,PGG1000
489,1,5.2,6,4,F,23,PGG1000
490,1,5.2,6,4,M,33,PGG1000
491,1,5.2,2,4,F,25,PGG1000
492,1,5.2,6,4,F,30,PGG1000
493,0,5.2,0,4,F,21,PGG1000
494,1,5.2,6,4,M,39,PGG1000
495,1,5.2,6,4,F,33,PGG1000
496,1,5.2,6,4,F,19,PGG1000
497,1,5.2,10,4,F,49,PGG1000
498,1,5.2,6,4,M,26,PGG1000
499,1,5.2,6,4,F,26,PGG1000
500,1,5.2,4,4,F,28,PGG1000
501,1,5.2,6,4,F,40,PGG1000
502,1,5.2,6,4,F,26,PGG1000
503,1,5.2,6,4,F,60,PGG1000
504,1,5.2,4,4,M,23,PGG1000
505,1,5.2,6,4,F,52,PGG1000
506,1,5.2,10,4,F,27,PGG1000
507,1,5.2,10,4,F,31,PGG1000
508,1,5.2,8,4,F,33,PGG1000
509,1,5.2,8,4,F,36,PGG1000
510,1,5.2,0,4,M,28,PGG1000
511,1,5.2,0,4,M,41,PGG1000
512,1,5.2,4,4,F,25,PGG1000
513,1,5.2,6,4,F,32,PGG1000
514,1,5.2,8,4,F,25,PGG1000
515,1,5.2,6,4,F,43,PGG1000
516,1,5.2,10,4,F,34,PGG1000
517,1,5.2,4,4,F,30,PGG1000
518,1,5.2,4,4,M,20,PGG1000
519,1,5.2,6,4,F,26,PGG1000
520,1,5.2,10,4,F,24,PGG1000
521,1,5.2,0,4,M,20,PGG1000
522,1,5.2,6,4,M,23,PGG1000
523,1,5.2,0,4,M,22,PGG1000
524,1,5.2,0,4,M,23,PGG1000
525,1,5.2,8,4,F,60,PGG1000
526,1,5.2,8,4,F,43,PGG1000
527,1,5.2,8,4,M,43,PGG1000
528,1,5.2,6,4,F,20,PGG1000
529,1,5.2,8,4,F,26,PGG1000
530,1,5.2,10,4,F,44,PGG1000
531,1,5.2,8,4,M,29,PGG1000
532,1,5.2,1,4,F,32,PGG1000
533,1,5.2,4,4,F,24,PGG1000
534,0,5.2,0,4,M,47,PGG1000
535,1,5.2,4,4,F,54,PGG1000
536,1,5.2,2,4,F,35,PGG1000
537,1,5.2,6,4,F,25,PGG1000
538,1,5.2,4,4,M,35,PGG1000
539,1,5.2,0,4,M,27,PGG1000
540,1,5.2,4,4,F,23,PGG1000
541,0,5.2,0,4,#N/A,#N/A,PGG1000
542,1,5.2,10,4,F,39,PGG1000
543,1,5.2,0,4,F,24,PGG1000
544,1,5.2,6,4,M,27,PGG1000
545,1,5.2,10,4,M,25,PGG1000
546,1,5.2,6,4,F,26,PGG1000
547,1,5.2,6,4,F,23,PGG1000
548,1,5.2,4,4,M,23,PGG1000
549,1,5.2,0,4,M,53,PGG1000
550,1,5.2,10,4,M,31,PGG1000
551,1,5.2,10,4,M,50,PGG1000
552,1,5.2,4,4,F,20,PGG1000
553,1,5.2,6,4,F,45,PGG1000
554,1,5.2,0,4,F,56,PGG1000
555,1,5.2,2,4,F,27,PGG1000
556,1,5.2,6,4,F,33,PGG1000
557,1,5.2,8,4,M,25,PGG1000
558,0,5.2,0,4,F,47,PGG1000
559,1,5.2,10,4,F,43,PGG1000
560,1,5.2,10,4,F,41,PGG1000
561,1,5.2,6,4,F,23,PGG1000
562,1,5.2,8,4,F,44,PGG1000
563,1,5.2,4,4,F,50,PGG1000
564,1,5.2,4,4,M,26,PGG1000
565,1,5.2,6,4,F,20,PGG1000
566,1,5.2,8,4,M,58,PGG1000
567,1,5.2,2,4,F,28,PGG1000
568,1,5.2,10,4,F,23,PGG1000
569,1,5.2,6,4,M,35,PGG1000
570,1,5.2,2,4,F,23,PGG1000
571,1,5.2,6,4,F,26,PGG1000
572,1,5.2,0,4,M,32,PGG1000
573,1,5.2,2,4,M,20,PGG1000
574,1,5.2,4,4,F,30,PGG1000
575,1,5.2,10,4,F,29,PGG1000
576,1,5.2,6,4,M,27,PGG1000
577,1,5.2,8,4,M,31,PGG1000
578,1,5.2,2,4,F,45,PGG1000
579,1,5.2,8,4,F,36,PGG1000
580,1,5.2,8,4,F,23,PGG1000
581,1,5.2,4,4,M,20,PGG1000
582,1,5.2,10,4,F,21,PGG1000
583,1,5.2,6,4,F,27,PGG1000
584,1,5.2,6,4,F,21,PGG1000
585,1,5.2,2,4,F,35,PGG1000
586,1,5.2,0,4,F,28,PGG1000
587,1,5.2,8,4,F,24,PGG1000
588,1,5.2,8,4,F,26,PGG1000
589,1,5.2,4,4,M,31,PGG1000
590,1,5.2,0,4,M,22,PGG1000
591,1,5.2,2,4,M,20,PGG1000
592,1,5.2,0,4,M,29,PGG1000
593,1,5.2,4,4,M,22,PGG1000
594,1,5.2,6,4,M,20,PGG1000
595,1,5.2,2,4,F,47,PGG1000
596,1,5.2,2,4,M,19,PGG1000
597,1,5.2,10,4,M,36,PGG1000
598,1,5.2,4,4,M,34,PGG1000
599,1,5.2,8,4,F,21,PGG1000
600,1,5.2,2,4,F,28,PGG1000
601,1,5.2,10,4,F,34,PGG1000
602,1,5.2,6,4,F,26,PGG1000
603,1,5.2,8,4,F,30,PGG1000
604,1,5.2,6,4,M,22,PGG1000
605,1,5.2,2,4,F,23,PGG1000
606,1,5.2,2,4,M,24,PGG1000
607,1,5.2,0,4,M,19,PGG1000
608,1,5.2,2,4,M,24,PGG1000
609,1,5.2,8,4,F,35,PGG1000
610,1,5.2,8,4,F,26,PGG1000
611,1,5.2,0,4,F,27,PGG1000
612,1,5.2,4,4,F,23,PGG1000
613,1,5.2,2,4,F,48,PGG1000
614,1,5.2,6,4,M,24,PGG1000
615,1,5.2,8,4,F,47,PGG1000
616,1,5.2,6,4,M,21,PGG1000
617,1,5.2,10,4,M,38,PGG1000
618,1,5.2,6,4,F,43,PGG1000
619,1,5.2,4,4,M,37,PGG1000
620,1,5.2,10,4,F,24,PGG1000
621,1,5.2,10,4,M,20,PGG1000
622,1,5.2,2,4,F,28,PGG1000
623,1,5.2,2,4,F,33,PGG1000
624,1,5.2,8,4,F,35,PGG1000
625,1,5.2,6,4,F,33,PGG1000
626,1,5.2,4,4,F,39,PGG1000
627,1,5.2,6,4,F,22,PGG1000
628,1,5.2,8,4,F,55,PGG1000
629,1,5.2,10,4,F,29,PGG1000
630,1,5.2,0,4,M,31,PGG1000
631,1,5.2,0,4,F,20,PGG1000
632,1,5.2,10,4,F,26,PGG1000
633,0,5.2,0,4,F,43,PGG1000
634,0,5.2,0,4,F,24,PGG1000
635,1,5.2,6,4,M,27,PGG1000
636,1,5.2,10,4,F,23,PGG1000
637,0,5.2,0,4,F,48,PGG1000
638,0,5.2,0,4,F,41,PGG1000
639,1,5.2,8,4,M,22,PGG1000
640,1,5.2,10,4,F,20,PGG1000
641,1,5.2,6,4,F,61,PGG1000
642,1,5.2,4,4,M,45,PGG1000
643,1,5.2,6,4,F,45,PGG1000
644,1,5.2,8,4,F,24,PGG1000
645,1,5.2,2,4,M,19,PGG1000
646,1,5.2,6,4,F,19,PGG1000
647,1,5.2,6,4,M,24,PGG1000
648,1,5.2,0,4,F,41,PGG1000
649,1,5.2,8,4,M,20,PGG1000
650,1,5.2,6,4,M,20,PGG1000
651,1,5.2,6,4,F,24,PGG1000
652,1,5.2,4,4,F,39,PGG1000
653,1,5.2,6,4,F,53,PGG1000
654,1,5.2,6,4,M,50,PGG1000
655,1,5.2,2,4,F,23,PGG1000
656,1,5.2,6,4,F,18,PGG1000
657,1,5.2,0,4,M,24,PGG1000
658,1,5.2,8,4,F,37,PGG1000
659,1,5.2,10,4,M,32,PGG1000
660,1,5.2,2,4,F,25,PGG1000
661,1,5.2,6,4,F,28,PGG1000
662,1,5.2,4,4,F,27,PGG1000
663,0,5.2,0,4,F,36,PGG1000
664,1,5.2,0,4,M,37,PGG1000
665,1,5.2,0,4,F,51,PGG1000
666,0,5.2,0,4,F,31,PGG1000
667,1,5.2,10,4,F,27,PGG1000
668,1,5.2,4,4,F,30,PGG1000
669,1,5.2,6,4,F,27,PGG1000
670,1,5.2,2,4,F,25,PGG1000
671,1,5.2,0,4,M,25,PGG1000
672,1,5.2,4,4,F,34,PGG1000
673,1,5.2,8,4,M,24,PGG1000
674,1,5.2,4,4,M,30,PGG1000
675,1,5.2,4,4,M,55,PGG1000
676,1,5.2,10,4,M,44,PGG1000
677,1,5.2,8,4,M,55,PGG1000
678,1,5.2,10,4,F,25,PGG1000
679,1,5.2,0,4,F,19,PGG1000
680,0,5.2,0,4,F,37,PGG1000
681,1,5.2,10,4,F,28,PGG1000
682,1,5.2,8,4,M,22,PGG1000
683,1,5.2,6,4,F,34,PGG1000
684,1,5.2,8,4,F,42,PGG1000
685,0,5.2,0,4,M,25,PGG1000
686,1,5.2,10,4,F,37,PGG1000
687,1,5.2,0,4,M,26,PGG1000
688,1,5.2,6,4,F,31,PGG1000
689,1,5.2,10,4,F,31,PGG1000
690,1,5.2,8,4,F,47,PGG1000
691,1,5.2,2,4,F,35,PGG1000
692,1,5.2,4,4,M,21,PGG1000
693,1,5.2,8,4,M,68,PGG1000
694,1,5.2,2,4,M,49,PGG1000
695,1,5.2,2,4,F,26,PGG1000
696,1,5.2,6,4,F,36,PGG1000
697,1,5.2,7,4,F,21,PGG1000
698,1,5.2,10,4,F,38,PGG1000
699,1,5.2,4,4,M,21,PGG1000
700,1,5.2,8,4,F,21,PGG1000
701,1,5.2,2,4,F,24,PGG1000
702,1,5.2,6,4,M,40,PGG1000
703,1,5.2,6,4,M,21,PGG1000
704,0,5.2,0,4,F,43,PGG1000
705,1,5.2,6,4,F,25,PGG1000
706,1,5.2,6,4,F,37,PGG1000
707,1,5.2,0,4,F,21,PGG1000
708,1,5.2,6,4,M,29,PGG1000
709,1,5.2,10,4,M,54,PGG1000
710,0,5.2,0,4,M,19,PGG1000
711,1,5.2,10,4,F,30,PGG1000
712,1,5.2,8,4,F,45,PGG1000
713,1,5.2,4,4,F,22,PGG1000
714,1,5.2,10,4,F,25,PGG1000
715,1,5.2,6,4,M,41,PGG1000
716,0,5.2,0,4,M,21,PGG1000
717,1,5.2,10,4,M,28,PGG1000
718,1,5.2,0,4,M,31,PGG1000
719,1,5.2,2,4,F,38,PGG1000
720,1,5.2,0,4,F,52,PGG1000
721,1,5.2,6,4,F,29,PGG1000
722,0,5.2,0,4,F,32,PGG1000
723,1,5.2,8,4,F,42,PGG1000
724,1,5.2,10,4,M,40,PGG1000
725,1,5.2,4,4,F,39,PGG1000
726,1,5.2,10,4,M,38,PGG1000
727,1,5.2,0,4,F,21,PGG1000
728,1,5.2,0,4,F,27,PGG1000
729,1,5.2,6,4,M,61,PGG1000
730,1,5.2,3,4,F,23,PGG1000
731,1,5.2,0,4,F,21,PGG1000
732,1,5.2,10,4,F,33,PGG1000
733,1,5.2,10,4,M,34,PGG1000
734,1,5.2,0,4,M,28,PGG1000
735,1,5.2,8,4,F,24,PGG1000
736,1,5.2,6,4,F,64,PGG1000
737,1,5.2,8,4,M,48,PGG1000
738,1,5.2,6,4,F,26,PGG1000
739,1,5.2,6,4,F,39,PGG1000
740,1,5.2,8,4,M,26,PGG1000
741,1,5.2,4,4,M,24,PGG1000
742,1,5.2,0,4,M,39,PGG1000
743,1,5.2,6,4,F,44,PGG1000
744,0,5.2,0,4,M,41,PGG1000
745,1,5.2,10,4,F,45,PGG1000
746,1,5.2,4,4,F,30,PGG1000
747,1,5.2,6,4,F,55,PGG1000
748,1,5.2,10,4,F,43,PGG1000
749,1,5.2,10,4,F,30,PGG1000
750,0,5.2,0,4,M,24,PGG1000
751,1,5.2,6,4,M,56,PGG1000
752,1,5.2,4,4,F,44,PGG1000
753,1,5.2,10,4,M,51,PGG1000
754,1,5.2,2,4,F,37,PGG1000
755,1,5.2,4,4,F,21,PGG1000
756,1,5.2,8,4,F,46,PGG1000
757,1,5.2,10,4,F,43,PGG1000
758,1,5.2,4,4,F,23,PGG1000
759,1,5.2,6,4,M,22,PGG1000
760,1,5.2,6,4,F,31,PGG1000
761,1,5.2,6,4,F,29,PGG1000
762,0,5.2,0,4,M,35,PGG1000
763,1,5.2,0,4,M,23,PGG1000
764,1,5.2,0,4,M,24,PGG1000
765,1,5.2,8,4,M,40,PGG1000
766,1,5.2,4,4,F,58,PGG1000
767,1,5.2,8,4,F,27,PGG1000
768,1,5.2,4,4,F,32,PGG1000
769,1,5.2,6,4,F,26,PGG1000
770,0,5.2,0,4,M,23,PGG1000
771,1,5.2,6,4,F,23,PGG1000
772,1,5.2,4,4,F,51,PGG1000
773,1,5.2,10,4,M,25,PGG1000
774,1,5.2,4,4,M,30,PGG1000
775,0,5.2,0,4,F,40,PGG1000
776,1,5.2,10,4,M,35,PGG1000
777,1,5.2,8,4,F,50,PGG1000
778,1,5.2,10,4,M,33,PGG1000
779,1,5.2,6,4,F,40,PGG1000
780,0,5.2,0,4,M,24,PGG1000
781,1,5.2,6,4,F,42,PGG1000
782,1,5.2,10,4,F,46,PGG1000
783,1,5.2,6,4,F,31,PGG1000
784,1,5.2,10,4,M,40,PGG1000
785,1,5.2,6,4,F,33,PGG1000
786,1,5.2,4,4,F,22,PGG1000
787,0,5.2,0,4,M,42,PGG1000
788,1,5.2,2,4,M,49,PGG1000
789,1,5.2,6,4,F,57,PGG1000
790,1,5.2,0,4,F,27,PGG1000
791,1,5.2,2,4,F,26,PGG1000
792,1,5.2,4,4,M,22,PGG1000
793,1,5.2,2,4,M,23,PGG1000
794,1,5.2,0,4,F,29,PGG1000
795,1,5.2,8,4,F,51,PGG1000
796,1,5.2,0,4,M,44,PGG1000
797,0,5.2,0,4,M,24,PGG1000
798,1,5.2,4,4,F,19,PGG1000
799,1,5.2,0,4,M,21,PGG1000
800,1,5.2,10,4,F,34,PGG1000
801,1,5.2,2,4,M,23,PGG1000
802,1,5.2,10,4,F,48,PGG1000
803,1,5.2,6,4,F,23,PGG1000
804,1,5.2,6,4,F,20,PGG1000
805,1,5.2,2,4,M,32,PGG1000
806,1,5.2,8,4,M,33,PGG1000
807,1,5.2,4,4,M,21,PGG1000
808,1,5.2,6,4,F,37,PGG1000
809,1,5.2,0,4,M,22,PGG1000
810,1,5.2,6,4,F,27,PGG1000
811,0,5.2,0,4,M,24,PGG1000
812,1,5.2,6,4,M,23,PGG1000
813,1,5.2,8,4,F,23,PGG1000
814,1,5.2,8,4,M,22,PGG1000
815,1,5.2,10,4,F,30,PGG1000
816,1,5.2,8,4,F,22,PGG1000
817,1,5.2,4,4,M,40,PGG1000
818,1,5.2,6,4,M,20,PGG1000
819,1,5.2,6,4,F,29,PGG1000
820,1,5.2,8,4,M,35,PGG1000
821,1,5.2,6,4,M,24,PGG1000
822,1,5.2,8,4,F,35,PGG1000
823,1,5.2,8,4,F,20,PGG1000
824,1,5.2,6,4,F,57,PGG1000
825,1,5.2,6,4,M,22,PGG1000
826,1,5.2,4,4,F,41,PGG1000
827,1,5.2,6,4,F,19,PGG1000
828,1,5.2,10,4,M,20,PGG1000
829,1,5.2,4,4,F,51,PGG1000
830,1,5.2,8,4,M,32,PGG1000
831,1,5.2,4,4,F,40,PGG1000
832,1,5.2,6,4,M,63,PGG1000
833,1,5.2,10,4,M,22,PGG1000
834,1,5.2,10,4,F,18,PGG1000
835,1,5.2,6,4,M,23,PGG1000
836,1,5.2,6,4,M,36,PGG1000
837,1,5.2,4,4,F,24,PGG1000
838,1,5.2,6,4,F,24,PGG1000
839,1,5.2,6,4,M,20,PGG1000
840,1,5.2,2,4,F,19,PGG1000
841,1,5.2,0,4,F,46,PGG1000
842,1,5.2,4,4,F,24,PGG1000
843,1,5.2,4,4,F,47,PGG1000
844,1,5.2,8,4,F,26,PGG1000
845,1,5.2,6,4,F,37,PGG1000
846,1,5.2,3,4,F,19,PGG1000
847,1,5.2,6,4,M,47,PGG1000
848,1,5.2,10,4,F,51,PGG1000
849,1,5.2,4,4,F,22,PGG1000
850,1,5.2,2,4,M,55,PGG1000
851,1,5.2,0,4,F,26,PGG1000
852,0,5.2,0,4,F,51,PGG1000
853,1,5.2,2,4,F,19,PGG1000
854,1,5.2,6,4,M,31,PGG1000
855,1,5.2,2,4,F,27,PGG1000
856,1,5.2,0,4,F,19,PGG1000
857,1,5.2,6,4,M,23,PGG1000
858,1,5.2,10,4,F,42,PGG1000
859,1,5.2,4,4,F,21,PGG1000
860,1,5.2,6,4,M,51,PGG1000
861,0,5.2,0,4,M,24,PGG1000
862,1,5.2,8,4,M,23,PGG1000
863,1,5.2,8,4,F,41,PGG1000
864,1,5.2,8,4,M,21,PGG1000
865,1,5.2,2,4,F,21,PGG1000
866,1,5.2,4,4,F,45,PGG1000
867,1,5.2,6,4,M,24,PGG1000
868,1,5.2,0,4,M,24,PGG1000
869,0,5.2,0,4,F,19,PGG1000
870,1,5.2,10,4,F,49,PGG1000
871,1,5.2,0,4,F,24,PGG1000
872,1,5.2,10,4,F,26,PGG1000
873,0,5.2,4,4,F,21,PGG1000
874,1,5.2,6,4,F,23,PGG1000
875,1,5.2,0,4,M,22,PGG1000
876,1,5.2,2,4,F,27,PGG1000
877,1,5.2,0,4,F,20,PGG1000
878,1,5.2,0,4,F,23,PGG1000
879,1,5.2,4,4,M,39,PGG1000
880,1,5.2,0,4,M,23,PGG1000
881,1,5.2,2,4,F,51,PGG1000
882,1,5.2,0,4,M,23,PGG1000
883,1,5.2,4,4,M,23,PGG1000
884,1,5.2,0,4,F,28,PGG1000
885,1,5.2,0,4,F,24,PGG1000
886,1,5.2,6,4,M,22,PGG1000
887,1,5.2,4,4,M,26,PGG1000
888,1,5.2,10,4,F,19,PGG1000
889,1,5.2,0,4,F,25,PGG1000
890,1,5.2,2,4,F,27,PGG1000
891,1,5.2,0,4,F,28,PGG1000
892,1,5.2,4,4,F,22,PGG1000
893,1,5.2,6,4,M,24,PGG1000
894,1,5.2,4,4,M,27,PGG1000
895,1,5.2,2,4,M,20,PGG1000
896,1,5.2,6,4,F,21,PGG1000
897,1,5.2,6,4,F,27,PGG1000
898,1,5.2,0,4,F,21,PGG1000
899,1,5.2,0,4,M,23,PGG1000
900,1,5.2,0,4,M,24,PGG1000
901,1,5.2,0,4,F,21,PGG1000
902,1,5.2,0,4,F,28,PGG1000
903,1,5.2,6,4,M,21,PGG1000
904,1,5.2,10,4,M,24,PGG1000
905,1,5.2,0,4,M,22,PGG1000
906,0,5.2,0,4,M,23,PGG1000
907,1,5.2,2,4,M,22,PGG1000
908,1,5.2,0,4,M,21,PGG1000
909,1,5.2,0,4,F,21,PGG1000
910,1,5.2,4,4,M,24,PGG1000
911,1,5.2,8,4,M,48,PGG1000
